country,year,S,E,H,R
CAN,2012,3.353499996799827,9.163887703337966,7.565964038923785,0.46750285062713814
CAN,2013,3.345939089710662,9.197118077135485,7.45603262686003,0.41049030786773066
CAN,2014,3.2655758164664594,9.19418277592385,7.556109767262995,0.4218928164196125
CAN,2015,3.340154732850451,9.15106711861658,7.525541804166447,0.4218928164196125
CAN,2016,3.2538164444032858,9.237292505144682,7.570031574795267,0.46750285062713814
CAN,2017,3.214177160043882,9.271700875957045,7.635173986527121,0.5473204104903076
CAN,2018,3.086166668809034,9.236961554997508,7.62976082473766,0.5359179019384257
CAN,2019,3.0191018024688856,9.199479402503849,7.637890093616929,0.5131128848346638
CAN,2020,3.3621825947169124,9.065316591099652,7.660756696717658,0.5359179019384257
CAN,2021,3.0542765354818737,9.107047424937736,7.584689049081143,0.5017103762827819
CAN,2022,2.9142928824022025,9.075476274540645,7.645335670659449,0.8095781071835795
GBR,2000,3.6188604410273024,9.41442901791169,6.880914258102564,0.3990877993158506
GBR,2001,3.39579883417482,9.419129576846,6.938967495639183,0.4332953249714926
GBR,2002,3.2523730764888157,9.416578980348955,7.146259871587681,0.46750285062713814
GBR,2003,3.1835827834348023,9.416578980348955,7.205686261137116,0.46750285062713814
GBR,2004,3.169641256272602,9.416578980348955,7.178959915221505,0.46750285062713814
GBR,2005,3.260514227677281,9.437481858078689,7.273073910380055,0.46750285062713814
GBR,2006,3.3709801670990958,9.46621046341172,7.275042484504401,0.46750285062713814
GBR,2007,3.207638421351164,9.46621046341172,7.250455797391112,0.46750285062713814
GBR,2008,3.391991130523029,9.46621046341172,7.230398313481007,0.46750285062713814
GBR,2009,3.6424993729493926,9.46621046341172,7.337960100434835,0.46750285062713814
GBR,2010,3.4183944476573864,9.441602268649548,7.59311616288776,0.4789053591790182
GBR,2011,3.4182387886644054,9.444049135127237,7.597414701715756,0.4789053591790182
GBR,2012,3.4041927377354897,9.449185848966614,7.579072244563697,0.5245153933865438
GBR,2013,3.307369096231626,9.407443630230633,7.627988965518817,0.7981755986316976
GBR,2014,3.1818059202030926,9.395269851560954,7.69345074823341,0.8095781071835795
GBR,2015,3.131067648064466,9.377137320385314,7.651357605630976,0.8095781071835795
GBR,2016,3.045660854999472,9.37299032184884,7.625839616965478,0.8095781071835795
GBR,2017,2.936787842995545,9.445288551741736,7.6711002977453875,0.6841505131128844
GBR,2018,3.0302286325897363,9.474628729834969,7.609696572272401,0.6613454960091207
GBR,2019,2.8993791776448425,9.352133026628128,7.667204561953507,0.7411630558722919
GBR,2020,3.1680233292515396,9.388750184252672,7.679698054373773,0.9236031927023944
GBR,2021,2.854159296472494,9.27382234246547,7.877627737224316,1.0604332953249713
GBR,2022,2.811377678476652,9.218808481236895,7.9213004110749266,0.9806157354618019
FRA,2000,3.510106401192364,9.371678637343958,7.405740692567559,0.23945267958951
FRA,2001,3.3747233920415374,9.371678637343958,7.4090129063560015,0.23945267958951
FRA,2002,3.331853796813648,9.380016436979979,7.428713574226909,0.23945267958951
FRA,2003,3.2540563247646683,9.382786783534073,7.41073975836714,0.23945267958951
FRA,2004,3.207305317658426,9.382786783534073,7.483877899860449,0.23945267958951
FRA,2005,3.1450454799862086,9.382786783534073,7.472925597138802,0.23945267958951
FRA,2006,3.114770864075817,9.382786783534073,7.495475001585859,0.23945267958951
FRA,2007,3.2898630712255463,9.41617569416545,7.532047516530347,0.23945267958951
FRA,2008,3.3198878860698624,9.454330177021296,7.524367427597142,0.22805017103762815
FRA,2009,3.5262517716015873,9.454330177021296,7.546923720439861,0.22805017103762815
FRA,2010,3.552629619551307,9.454330177021296,7.551741296005592,0.22805017103762815
FRA,2011,3.5011787731045176,9.465127303708595,7.6012280642656656,0.22805017103762815
FRA,2012,3.5851632038447514,9.46805921470894,7.588730399766713,0.2622576966932737
FRA,2013,3.5252167931215093,9.482538373868596,7.621137026544891,0.2622576966932737
FRA,2014,3.538695423102209,9.471603473676414,7.658361228888803,0.2850627137970356
FRA,2015,3.5819917716825187,9.437060550786658,7.646313845776622,0.2964652223489175
FRA,2016,3.4767809694795146,9.437060550786658,7.689672775276439,0.2964652223489175
FRA,2017,3.3599705923259435,9.459091915530182,7.706309523767232,0.2850627137970356
FRA,2018,3.4051134263602716,9.356200275094618,7.710829226304958,0.33067274800456126
FRA,2019,3.2207893656053095,9.324166730384373,7.706798839588191,0.3762827822120869
FRA,2020,3.298303672556171,9.30699736854595,7.784122412913793,0.6613454960091207
FRA,2021,3.1079233382342872,9.297223503955681,7.699712302296869,0.6727480045610026
FRA,2022,3.0968321029256654,9.432258334489424,7.675071762288681,0.627137970353477
DEU,2000,2.9115169295405527,9.733875405778612,7.21200485525389,0.09122006841505126
DEU,2001,3.034044352688089,9.733875405778612,7.26280188670846,0.09122006841505126
DEU,2002,3.140291536761714,9.72972840724214,7.259737967328337,0.09122006841505126
DEU,2003,3.277600675215354,9.721434410169195,7.272652220643923,0.09122006841505126
DEU,2004,3.3632663856561997,9.721434410169195,7.287320130145115,0.09122006841505126
DEU,2005,3.559216755650009,9.730713589245234,7.319726756923287,0.09122006841505126
DEU,2006,3.3532393368764892,9.750436639950763,7.342283049766003,0.09122006841505126
DEU,2007,3.229789411762385,9.750436639950763,7.354747021694809,0.09122006841505126
DEU,2008,3.080498016767656,9.750436639950763,7.3665593062242,0.09122006841505126
DEU,2009,3.213059118926818,9.739442858860539,7.485162719760417,0.07981755986316941
DEU,2010,2.937165445096746,9.738870688816283,7.580759559067147,0.09122006841505126
DEU,2011,2.8202461919914494,9.753914145932425,7.577529187996805,0.09122006841505126
DEU,2012,2.902876223984853,9.748515582588775,7.55469712259499,0.10262257696693311
DEU,2013,2.947630902830742,9.705029252437864,7.547937870089878,0.14823261117445874
DEU,2014,2.8264589408563543,9.681329268180296,7.566749717345001,0.14823261117445874
DEU,2015,2.8631522338108315,9.682461940985583,7.487591467773423,0.1596351197263406
DEU,2016,2.7902280160178723,9.701765818914232,7.463238904624632,0.14823261117445874
DEU,2017,2.738876829532142,9.649995875562563,7.485607177780822,0.17103762827822067
DEU,2018,2.783362181086828,9.602817595115999,7.517218206801989,0.1596351197263406
DEU,2019,2.7906990072322397,9.595776167541137,7.6223343070675185,0.14823261117445874
DEU,2020,2.98157137717543,9.541297029015038,7.791873087322023,0.23945267958951
DEU,2021,2.9139050080503743,9.51091814725109,7.686569828658443,0.25085518814139185
DEU,2022,2.912369173271472,9.479752655233103,7.6907764069531765,0.2736602052451538
ITA,2000,3.815322019766275,8.930750301276303,7.362352593035113,0.46750285062713814
ITA,2001,3.6973968558968346,8.854899056760956,7.532148105488761,0.49030786773090007
ITA,2002,3.6666177553884727,8.885018395405535,7.446781820584654,0.4561003420752545
ITA,2003,3.6600948311402446,8.899327194404698,7.4570812920333465,0.4561003420752545
ITA,2004,3.477903296969257,8.899327194404698,7.438362953834447,0.4561003420752545
ITA,2005,3.4256834242530885,8.940629294722058,7.388175448154648,0.44469783352337444
ITA,2006,3.2960950568961827,9.0747875668386,7.515971187743433,0.4218928164196125
ITA,2007,3.156829386280047,9.098788729524056,7.35954683897219,0.4218928164196125
ITA,2008,3.3564465166087043,8.947659540197579,7.44450124544863,0.4789053591790182
ITA,2009,3.5346043119767447,8.979707696219421,7.507654632523124,0.44469783352337444
ITA,2010,3.561126946194269,9.025955245530614,7.470453756794277,0.44469783352337444
ITA,2011,3.612007117417667,9.133997806880489,7.41001857911066,0.4332953249714926
ITA,2012,3.9250180412832467,9.16303433926247,7.391789588779832,0.41049030786773066
ITA,2013,4.026201713963815,9.148817187392098,7.4798389054319,0.5701254275940713
ITA,2014,4.026775621233791,9.147613860014312,7.488462694776737,0.5701254275940713
ITA,2015,3.993765898409351,9.147613860014312,7.458055712919138,0.5701254275940713
ITA,2016,3.946214983658968,9.180231511486463,7.4195645395502465,0.5473204104903076
ITA,2017,3.9574391504444555,9.20968225735134,7.492897172275218,0.4561003420752545
ITA,2018,3.84247972565232,9.150168841642918,7.624885839080069,0.5017103762827819
ITA,2019,3.707698754257338,9.109543530899852,7.597979694420993,0.4789053591790182
ITA,2020,3.8632194938923976,9.104957417647892,7.632170477675764,0.7183580387685282
ITA,2021,3.5385537417233417,9.141055651234552,7.571469480982091,0.7183580387685282
ITA,2022,3.3649464001681064,9.101558084004662,7.542243095355004,0.5815279361459513
ESP,2000,3.9989410152136067,9.455520995287994,7.272316955835275,0.14823261117445874
ESP,2001,3.5977602045533223,9.449030860293185,7.279791235986711,0.14823261117445874
ESP,2002,3.640277902825644,9.449030860293185,7.294290331827132,0.14823261117445874
ESP,2003,3.584960648054869,9.349875142870722,7.285625790562435,0.18244013683010252
ESP,2004,3.7040229669078966,9.427927866367373,7.295367312438035,0.18244013683010252
ESP,2005,3.4088519637446604,9.449844866011006,7.304736740169453,0.17103762827822067
ESP,2006,3.433869590745075,9.452634433371355,7.358773855614821,0.18244013683010252
ESP,2007,3.4803601128692008,9.434723307190565,7.377321097986183,0.18244013683010252
ESP,2008,3.8457315919889887,9.46816450304027,7.467425796595151,0.18244013683010252
ESP,2009,4.661909874432097,9.475108608104577,7.6752976418250505,0.18244013683010252
ESP,2010,4.822068518915167,9.498446062293665,7.671221614451782,0.17103762827822067
ESP,2011,5.039054781004992,9.472345181142803,7.715666766301333,0.17103762827822067
ESP,2012,5.395744929496606,9.324344336323914,7.624132339927172,0.20524515393386444
ESP,2013,5.574117891662217,9.192694820391985,7.657146657038388,0.20524515393386444
ESP,2014,5.342299408242301,9.17623509624203,7.622443231347585,0.21664766248574807
ESP,2015,5.06460807048385,9.096685728138691,7.573056191514202,0.30786773090079755
ESP,2016,4.799446939058054,9.169487522068296,7.594369356169985,0.30786773090079755
ESP,2017,4.448536210577309,9.133922082591026,7.595738854219697,0.33067274800456126
ESP,2018,4.257809295333741,9.250726033020221,7.625186769123075,0.30786773090079755
ESP,2019,4.1130924321377815,9.391128822600454,7.695567975311843,0.23945267958951
ESP,2020,4.5420069504631915,9.26473637565697,7.832668438399267,0.38768529076396874
ESP,2021,4.065144507135829,9.23593880434992,7.899049551159959,0.4218928164196125
ESP,2022,3.857864893912103,9.23732715709025,7.819793394222756,0.2964652223489175
PRT,2000,3.4471933303916438,9.452033212172502,7.24349537183506,0.1368301026225769
PRT,2001,3.4826005264367126,9.46045129172974,7.406765451299518,0.1368301026225769
PRT,2002,3.56945364443924,9.475786716377549,7.392965450105606,0.1368301026225769
PRT,2003,3.7653269888309624,9.475786716377549,7.425700252895081,0.1368301026225769
PRT,2004,3.7436923259428,9.475786716377549,7.396831607037973,0.1368301026225769
PRT,2005,3.85272436516211,9.50945371852211,7.435975961324689,0.1368301026225769
PRT,2006,3.806341085182878,9.524701633215848,7.4245211888624,0.1368301026225769
PRT,2007,3.6992539188480054,9.524701633215848,7.432383327314273,0.1368301026225769
PRT,2008,3.6753686270280648,9.523324981233468,7.342151262915027,0.1368301026225769
PRT,2009,3.766883884007528,9.515635918731554,7.716157275065477,0.1368301026225769
PRT,2010,3.9042723558501162,9.506617672742347,7.654320224111828,0.14823261117445874
PRT,2011,4.210733104767021,9.47560858423581,7.690108023038846,0.1596351197263406
PRT,2012,4.507713865651192,9.493990248694395,7.653784557761658,0.1596351197263406
PRT,2013,4.5448785059948085,9.470872762194775,7.844594133586413,0.19384264538198437
PRT,2014,4.213418831056878,9.470872762194775,7.807164339014048,0.19384264538198437
PRT,2015,4.038640307090434,9.479759699239331,7.683275528030516,0.1368301026225769
PRT,2016,3.8652228038029603,9.447470141115003,7.675599040953699,0.14823261117445874
PRT,2017,3.4840879625103875,9.55449855647587,7.720923522903843,0.11402508551881496
PRT,2018,3.26599193609362,9.563860540329888,7.558509250669869,0.10262257696693311
PRT,2019,3.149739396117317,9.38563400778229,7.557846170414436,0.14823261117445874
PRT,2020,3.5713200559453258,9.279839571438991,7.6290715440291805,0.5473204104903076
PRT,2021,3.3133009409997825,9.305451432840282,7.6371357030723805,0.5815279361459513
PRT,2022,3.392863429507341,9.01962911828736,7.530740624362381,0.6613454960091207
NLD,2000,2.4674107216005954,9.508672200540238,7.072758008404766,0.30786773090079755
NLD,2001,2.438946532902923,9.508672200540238,7.13581423966174,0.30786773090079755
NLD,2002,2.5184022200364846,9.48312139434266,7.171482447959523,0.30786773090079755
NLD,2003,2.6253797144666082,9.529162301390286,7.265315147169512,0.30786773090079755
NLD,2004,2.6980164764047587,9.529162301390286,7.341259849483952,0.30786773090079755
NLD,2005,2.745717986305518,9.529162301390286,7.386243196798945,0.30786773090079755
NLD,2006,2.724122961331638,9.541727379483998,7.384333326756021,0.30786773090079755
NLD,2007,2.5925269758115412,9.56121734183576,7.357494147849271,0.33067274800456126
NLD,2008,2.547105416044521,9.56121734183576,7.395970457310855,0.33067274800456126
NLD,2009,2.5891251805913065,9.56121734183576,7.557888875697162,0.33067274800456126
NLD,2010,2.557545357523985,9.586660048151117,7.59788000545862,0.35347776510832496
NLD,2011,2.5472499320865123,9.582539809588383,7.641876051430363,0.36488027366020503
NLD,2012,2.6621794212964023,9.570324406485456,7.636621733871693,0.38768529076396874
NLD,2013,2.838605002526454,9.579191958925433,7.720136910218645,0.38768529076396874
NLD,2014,2.876942732746577,9.587369412681566,7.706882188129925,0.4218928164196125
NLD,2015,2.7746947120164025,9.589791145772104,7.670285412506917,0.4218928164196125
NLD,2016,2.6816009533319787,9.589791145772104,7.717006155312408,0.4218928164196125
NLD,2017,2.5842353161425278,9.606652748777812,7.641265324228608,0.38768529076396874
NLD,2018,2.451249778405773,9.582801978483985,7.730344934103812,0.3762827822120869
NLD,2019,2.5102802686606287,9.537736863306279,7.686664693568616,0.49030786773090007
NLD,2020,2.356638377677818,9.505089452768432,7.728163223012,0.5245153933865438
NLD,2021,2.188514837589997,9.514641391165295,7.712556586218942,0.5245153933865438
NLD,2022,2.1483292922129564,9.458244094025732,7.734791228472505,0.5473204104903076
BEL,2000,3.1821825667223247,9.5122768897393,7.53800794188481,0.11402508551881496
BEL,2001,3.0286881347788874,9.5122768897393,7.559462265941332,0.11402508551881496
BEL,2002,2.935937924738651,9.5122768897393,7.579162933812249,0.11402508551881496
BEL,2003,2.867261342758921,9.512303649713042,7.572793108073541,0.11402508551881496
BEL,2004,3.0196880829239863,9.396630500681503,7.609358734622371,0.1368301026225769
BEL,2005,3.0402802711508174,9.497189630060085,7.596202494328343,0.1254275940706968
BEL,2006,2.9033226058810024,9.501407191133373,7.676457920338545,0.1254275940706968
BEL,2007,2.908848030354015,9.54604453889284,7.767873943478722,0.1254275940706968
BEL,2008,2.84027970371329,9.547223218182669,7.810696872736709,0.11402508551881496
BEL,2009,2.9973535277960695,9.561746370264231,7.885011253487595,0.11402508551881496
BEL,2010,2.938694477502408,9.554036833253878,7.889089504221666,0.11402508551881496
BEL,2011,2.8115290519069935,9.556807179807974,7.929583875996414,0.11402508551881496
BEL,2012,2.813682392376375,9.556807179807974,7.986894922715898,0.11402508551881496
BEL,2013,2.919803106117551,9.586218193976645,8.039419744704777,0.10262257696693311
BEL,2014,2.9419273421151457,9.583447847422551,8.09393417154761,0.10262257696693311
BEL,2015,2.906989287026476,9.577912515264925,8.056823215006103,0.14823261117445874
BEL,2016,2.8337250097717037,9.571541465315894,8.112156850099645,0.14823261117445874
BEL,2017,2.73102831119422,9.564842173564337,8.119121869126403,0.1596351197263406
BEL,2018,2.5873470472236697,9.564842173564337,8.121387803248709,0.1596351197263406
BEL,2019,2.5193186415476894,9.577011273194763,8.141804265923353,0.1596351197263406
BEL,2020,2.549026294254557,9.507308541676803,8.221826063901858,0.2622576966932737
BEL,2021,2.4835254543441794,9.511467221852051,8.14596112931583,0.23945267958951
BEL,2022,2.442238917896254,9.561374965942608,8.140982060714874,0.21664766248574807
LUX,2000,2.4208038267768317,9.288952829952855,6.644710686789136,0.2964652223489175
LUX,2001,2.506448399622204,9.288952829952855,6.695306312231064,0.2964652223489175
LUX,2002,2.604630277987382,9.288952829952855,6.735501611803014,0.2964652223489175
LUX,2003,2.641020732723023,9.288952829952855,6.73225068095606,0.2964652223489175
LUX,2004,2.765037920900964,9.288952829952855,6.841176246876558,0.2964652223489175
LUX,2005,2.7904441261938473,9.291679373943875,6.895743860622304,0.2964652223489175
LUX,2006,2.7645693786234222,9.291679373943875,6.884187957617193,0.2964652223489175
LUX,2007,2.677612847518584,9.291679373943875,6.92590181479197,0.2964652223489175
LUX,2008,3.0748756973947944,9.291679373943875,7.036319134140818,0.2964652223489175
LUX,2009,3.0070435576422376,9.294617605545337,7.0672889830022685,0.2964652223489175
LUX,2010,2.7380475488084777,9.33489497533238,7.0566535585495105,0.2964652223489175
LUX,2011,3.017647706876402,9.33489497533238,7.158987976939842,0.2964652223489175
LUX,2012,3.211316074085615,9.337474954692546,7.1778698617233125,0.2964652223489175
LUX,2013,3.0680749203004645,9.340201498683564,7.219340019807562,0.2964652223489175
LUX,2014,3.0017439465676072,9.345698389228676,7.279113281649124,0.2964652223489175
LUX,2015,3.2482659116790735,9.345698389228676,7.267620331933298,0.2964652223489175
LUX,2016,3.069658705843671,9.345698389228676,7.280560141245494,0.2964652223489175
LUX,2017,3.2876519590858475,9.345698389228676,7.187652698563145,0.2964652223489175
LUX,2018,3.366642938997606,9.345698389228676,7.275257522074416,0.2964652223489175
LUX,2019,3.232923236783279,9.330404802889575,7.356662984726593,0.33067274800456126
LUX,2020,3.3291847720017196,9.30221507009127,7.348223221474105,0.6157354618015951
LUX,2021,3.006199501646853,9.302163728360712,7.311569071717578,0.5815279361459513
LUX,2022,3.1875071020308905,9.322854445775826,7.40217377117924,0.3192702394526812
CHE,2000,2.8067860925774784,9.657046490613551,7.366477708145358,0.2622576966932737
CHE,2001,2.751406814571443,9.657046490613551,7.5369586431805535,0.2622576966932737
CHE,2002,2.7461388319177464,9.662574283603693,7.684435619433793,0.18244013683010252
CHE,2003,2.8635939764643346,9.695436043780287,7.7752856404566915,0.18244013683010252
CHE,2004,2.830226661932541,9.694032631824168,7.7794505428551375,0.18244013683010252
CHE,2005,2.9510780075091674,9.694032631824168,7.704960570855406,0.18244013683010252
CHE,2006,2.9918971076467606,9.694032631824168,7.623180096196154,0.18244013683010252
CHE,2007,3.0012549574258998,9.69955628234302,7.535972716507705,0.18244013683010252
CHE,2008,2.9496444190762716,9.720616384911864,7.61229417904448,0.18244013683010252
CHE,2009,3.0309840678452833,9.717878159282073,7.669663146500459,0.21664766248574807
CHE,2010,2.973621076109225,9.720458138642238,7.629087385991895,0.22805017103762815
CHE,2011,2.8726571744771308,9.723472372337739,7.688128981762667,0.22805017103762815
CHE,2012,2.88178940465917,9.752793329624714,7.7042823466385615,0.22805017103762815
CHE,2013,2.9851677176704454,9.751372875079259,7.718637435468111,0.22805017103762815
CHE,2014,2.9848049173077014,9.751372875079259,7.748165741067273,0.22805017103762815
CHE,2015,2.9739876722507366,9.752262774209337,7.747245455243269,0.17103762827822067
CHE,2016,3.0447894713573804,9.750815559690142,7.802143876363043,0.17103762827822067
CHE,2017,3.0131437303539816,9.773257338630847,7.82239571986176,0.17103762827822067
CHE,2018,3.0128646933177015,9.774626451445744,7.806422983984582,0.17103762827822067
CHE,2019,3.0958919553837188,9.773276559437104,7.873264740032636,0.17103762827822067
CHE,2020,3.1690165167828646,9.74660918604426,7.906594017377877,0.2622576966932737
CHE,2021,3.063834279314121,9.721776296646198,7.842400485634141,0.23945267958951
CHE,2022,3.0172695343723017,9.706870596295328,7.839910945443073,0.25085518814139185
AUT,2000,2.602999798286362,9.3139101638657,7.675694209349992,0.3192702394526812
AUT,2001,2.5844105420031402,9.29843028770471,7.724519895946425,0.3192702394526812
AUT,2002,2.686631222934277,9.29843028770471,7.684378985651921,0.3192702394526812
AUT,2003,2.701006246973246,9.318361894695993,7.62132380219342,0.3192702394526812
AUT,2004,2.829894887675465,9.290961939563216,7.627180296031951,0.3192702394526812
AUT,2005,2.700405472691467,9.286841701000483,7.623886679913011,0.3192702394526812
AUT,2006,2.729023301237365,9.317353212339317,7.662598095594841,0.3192702394526812
AUT,2007,2.7702081485405983,9.400186306268596,7.672551781351888,0.3192702394526812
AUT,2008,2.7184990471999058,9.401536198277235,7.71742955419338,0.34207525655644133
AUT,2009,3.0331720836139815,9.411180087358819,7.902755950943004,0.34207525655644133
AUT,2010,2.7720781713835057,9.401803415216975,7.885446869720056,0.35347776510832496
AUT,2011,2.776481936646591,9.392500830959435,7.884122639605368,0.35347776510832496
AUT,2012,2.818635270705766,9.398906976796772,7.83224743066836,0.34207525655644133
AUT,2013,2.912519413299698,9.44065370752938,7.8789233645275685,0.2964652223489175
AUT,2014,2.901177410048604,9.444093818456764,7.86156650333604,0.2964652223489175
AUT,2015,2.9107986534315367,9.442724705641869,7.817151405213814,0.3192702394526812
AUT,2016,2.9515813786548706,9.375393096443958,7.840656160865218,0.3192702394526812
AUT,2017,2.7846907092045567,9.35990570447259,7.805422309170076,0.4218928164196125
AUT,2018,2.817606839336058,9.261799112114034,7.78096786861187,0.5359179019384257
AUT,2019,2.733780078543778,9.34543378056042,7.797051351983048,0.604332953249715
AUT,2020,2.9038168773848616,9.307802921041596,7.878233272636767,0.5815279361459513
AUT,2021,2.921632445995809,9.271003730908426,7.818552135730904,0.5587229190421876
AUT,2022,2.7917140856236347,9.127142093164416,7.78865426786889,0.6613454960091207
SWE,2000,2.465073060688903,9.854364795034346,8.131320920449097,0.022805017103763703
SWE,2001,2.401075785673536,9.854364795034346,8.080883415840946,0.022805017103763703
SWE,2002,2.381445106080453,9.855741447016724,8.153860781153648,0.022805017103763703
SWE,2003,2.3641124783545275,9.861238337561836,8.098950140917276,0.022805017103763703
SWE,2004,2.5179628553935016,9.861238337561836,8.064399527691828,0.022805017103763703
SWE,2005,2.724936172074953,9.861238337561836,7.997661937455779,0.022805017103763703
SWE,2006,2.579547875518461,9.869492151263877,7.91706187457421,0.011402508551881851
SWE,2007,2.5819247936443106,9.875086364319543,7.842885432945806,0.011402508551881851
SWE,2008,2.7589646830558046,9.875086364319543,7.917944430631977,0.011402508551881851
SWE,2009,2.9608470367893207,9.875086364319543,8.075514777052595,0.011402508551881851
SWE,2010,2.849859597997135,9.873717251504647,7.978182844549658,0.011402508551881851
SWE,2011,2.800783997293248,9.873717251504647,7.992494760051218,0.011402508551881851
SWE,2015,2.8994625847499336,9.874857111337493,8.467438375458372,0.07981755986316941
SWE,2016,2.935277600371161,9.869458547993842,8.531447252150402,0.09122006841505126
SWE,2017,2.83660483068714,9.86672032236405,8.577989320178352,0.11402508551881496
SWE,2018,2.913636470806763,9.852730262909976,8.624349461688098,0.1368301026225769
SWE,2019,2.8776271885386597,9.832704584464523,8.68543892473755,0.1368301026225769
SWE,2020,3.0646858466413245,9.839588787200272,8.753227918271515,0.1254275940706968
SWE,2021,3.075314217616015,9.830327423003965,8.679656376412055,0.1254275940706968
SWE,2022,3.1758640498624953,9.807681215741148,8.648987638509434,0.1254275940706968
NOR,2000,2.32812253812302,9.802714656406074,7.769351998868778,0.04561003420752563
NOR,2001,2.382912246229166,9.806861654942546,7.957639367360817,0.04561003420752563
NOR,2002,2.431391166860637,9.813779000033113,8.220116102296439,0.04561003420752563
NOR,2003,2.4667997974690183,9.813779000033113,8.218318639828825,0.04561003420752563
NOR,2004,2.7991269697810464,9.813779000033113,8.19414321445402,0.04561003420752563
NOR,2005,2.7414234767739303,9.81802332108014,8.039904996851813,0.04561003420752563
NOR,2006,2.2440649781912207,9.822343565701638,7.849577923164818,0.04561003420752563
NOR,2007,2.213868428355133,9.822343565701638,7.910352003671342,0.04561003420752563
NOR,2008,2.2536266978761814,9.822343565701638,7.7965320297512655,0.04561003420752563
NOR,2009,2.2795694523120997,9.826561126774926,8.114908079130062,0.04561003420752563
NOR,2010,2.2277675141216218,9.834925686384686,8.011789934178879,0.04561003420752563
NOR,2011,2.15063373789711,9.834925686384686,7.963289504740916,0.04561003420752563
NOR,2012,2.1540470439308526,9.834925686384686,8.339736133317631,0.04561003420752563
NOR,2013,2.2795568033294638,9.811299616319776,8.44599793141668,0.04561003420752563
NOR,2014,2.304589169577886,9.81967171509702,8.57006476017242,0.04561003420752563
NOR,2015,2.456207906194858,9.832280595753808,8.558160386444774,0.04561003420752563
NOR,2016,2.601699321011078,9.766291149238725,8.747513716480391,0.07981755986316941
NOR,2017,2.3806991947631824,9.749958785652975,8.761501147096117,0.09122006841505126
NOR,2018,2.426774951001088,9.711157655821374,8.711975328619562,0.07981755986316941
NOR,2019,2.4193310303637476,9.734700522060141,8.847622098911456,0.17103762827822067
NOR,2020,2.6035707441033606,9.65248990978566,9.089506108841235,0.5245153933865438
NOR,2021,2.5713688290441996,9.667411631382443,8.5106811035164,0.5131128848346638
NOR,2022,2.2626449287562966,9.665780118729424,7.951200475889782,0.35347776510832496
DNK,2000,2.075860342844476,9.905730046479368,8.258184775721922,0.05701254275940748
DNK,2001,2.1505340931843158,9.907150501024823,8.337617651868543,0.05701254275940748
DNK,2002,2.227345977589617,9.915373935560952,8.355445966140543,0.05701254275940748
DNK,2003,2.400280035952905,9.915373935560952,8.318271242869088,0.05701254275940748
DNK,2004,2.27169140347798,9.915373935560952,8.366662799033495,0.05701254275940748
DNK,2005,2.2694558333945287,9.953200577531316,8.339009428323143,0.05701254275940748
DNK,2006,2.215279483175349,9.957374336041529,8.200714587122576,0.05701254275940748
DNK,2007,2.2861546846122742,9.958724228050169,8.169379934667836,0.05701254275940748
DNK,2008,2.2056118836959975,9.955927121522334,8.104630302464523,0.05701254275940748
DNK,2009,2.710199594663812,9.955927121522334,8.51366523215423,0.05701254275940748
DNK,2010,2.778784190622675,9.955927121522334,8.592348194855626,0.05701254275940748
DNK,2011,2.794954154037566,9.95320593856897,8.690089002716823,0.05701254275940748
DNK,2012,2.8684260840301867,9.954626393114426,8.254762393766946,0.05701254275940748
DNK,2013,2.8686692974327923,9.951888167484633,8.773350836147811,0.1254275940706968
DNK,2014,2.8153322662351536,9.951888167484633,8.481203251375776,0.1254275940706968
DNK,2015,2.7183722278833793,9.951836825754075,8.485082455071746,0.07981755986316941
DNK,2016,2.6728021656761216,9.942264503900212,8.468810709510047,0.07981755986316941
DNK,2017,2.7023409009164583,9.935747209395533,8.380796980134411,0.07981755986316941
DNK,2018,2.6004313249094193,9.932957642035184,8.362889429366346,0.1596351197263406
DNK,2019,2.5410627321078656,9.919114453036013,8.40220347738934,0.23945267958951
DNK,2020,2.6471478131181105,9.891356003416297,8.467808776025597,0.41049030786773066
DNK,2021,2.5200903922633877,9.895577465492332,8.26700364619544,0.2850627137970356
DNK,2022,2.6638731277775323,9.921657511977967,8.122411082500149,0.17103762827822067
FIN,2000,3.050606175353162,9.65406019007248,7.451295257437947,0.09122006841505126
FIN,2001,3.034874992970014,9.65406019007248,7.5430725381842265,0.09122006841505126
FIN,2002,3.0816933079513067,9.65406019007248,7.629203833113135,0.09122006841505126
FIN,2003,3.0965795240230007,9.641645954436802,7.685602235812598,0.09122006841505126
FIN,2004,3.0699233920143545,9.640225499891347,7.68923786827312,0.09122006841505126
FIN,2005,2.9858030328688363,9.640225499891347,7.647693852230886,0.09122006841505126
FIN,2006,2.933990642854529,9.669660822278212,7.623194660762354,0.09122006841505126
FIN,2007,2.7256888382164526,9.675087150286508,7.534857620942623,0.09122006841505126
FIN,2008,2.708465568928787,9.675087150286508,7.61026186135378,0.09122006841505126
FIN,2009,3.0306040162392893,9.675087150286508,7.856806110427686,0.09122006841505126
FIN,2010,2.865796517552002,9.675087150286508,7.8810818112438445,0.09122006841505126
FIN,2011,2.806763622970312,9.676847209801569,7.93596876739463,0.09122006841505126
FIN,2012,2.8187350781506533,9.680994208338044,8.237419103879256,0.09122006841505126
FIN,2013,2.870504609699406,9.750698997720193,8.287494815739025,0.09122006841505126
